14707311,"A comparison of adult onset and ""classical"" idiopathic generalised epilepsy.",2004-01-07
14706734,Carbamazepine affects autonomic cardiac control in patients with newly diagnosed epilepsy.,2004-01-07
14706733,The diagnosis of epileptic and non-epileptic seizures.,2004-01-07
14706732,Levels of the synaptic protein X11 alpha/mint1 are increased in hippocampus of rats with epilepsy.,2004-01-07
14706729,"Adjunctive therapy versus alternative monotherapy in patients with partial epilepsy failing on a single drug: a multicentre, randomised, pragmatic controlled trial.",2004-01-07
14706656,The carbohydrate-binding domain of Lafora disease protein targets Lafora polyglucosan bodies.,2004-01-07
14706468,Electrophysiological characterization of spontaneous and carbamazepine-induced epileptic negative myoclonus in benign childhood epilepsy with centro-temporal spikes.,2004-01-07
14706289,Long-lasting alterations in neuronal calcium homeostasis in an in vitro model of stroke-induced epilepsy.,2004-01-07
14706045,Treatment of photosensitivity.,2004-01-07
14706044,EEG diagnostic procedures and special investigations in the assessment of photosensitivity.,2004-01-07
14706043,Photosensitivity: the magnitude of the problem.,2004-01-07
14706042,Visual reflex seizures induced by complex stimuli.,2004-01-07
14706041,Epilepsy and videogames.,2004-01-07
14706040,Genetics of photosensitivity (photoparoxysmal response): a review.,2004-01-07
14706039,Epileptic syndromes and visually induced seizures.,2004-01-07
14706038,Physiology of human photosensitivity.,2004-01-07
14705975,Temporal lobe epilepsy: analysis of patients with dual pathology.,2004-01-07
14705319,Ictal onset and spreading of seizures of parietal lobe origin.,2004-01-07
14705116,The amygdala and sexual drive: insights from temporal lobe epilepsy surgery.,2004-01-06
14704665,Nonconvulsive status epilepticus associated with cefepime in a patient undergoing autologous stem cell transplantation.,2004-01-06
14704470,Deficit of endogenous kynurenic acid in the frontal cortex of rats with a genetic form of absence epilepsy.,2003-08-01
14704469,"Influence of SIB 1893, a selective mGluR5 receptor antagonist, on the anticonvulsant activity of conventional antiepileptic drugs in two models of experimental epilepsy.",2003-06-03
14704462,Perspectives of losigamone in epilepsy treatment.,2003-06-12
14703334,Root resorption during orthodontic treatment.,2004-01-02
14703272,Surgery of intractable temporal lobe epilepsy presented with structural lesions.,2004-01-02
14702357,When is drug treatment not necessary in epilepsy? Factors that should influence the decision to prescribe.,2004-01-02
14702334,Increased neuronal firing in computer simulations of sodium channel mutations that cause generalized epilepsy with febrile seizures plus.,2004-01-02
14701992,Propagation of interictal epileptiform activity can lead to erroneous source localizations: a 128-channel EEG mapping study.,2004-01-01
14701991,The necessity for sphenoidal electrodes in the presurgical evaluation of temporal lobe epilepsy: con position.,2004-01-01
14701990,The necessity for sphenoidal electrodes in the presurgical evaluation of temporal lobe epilepsy: pro position.,2004-01-01
14701719,Role of primary sensorimotor cortex and supplementary motor area in volitional swallowing: a movement-related cortical potential study.,2004-01-01
19780284,A study of the first 350 cases referred for EEG in Kathmandu Medical College Teaching Hospital.,2009-09-29
14698741,"Neocortical seizures: initiation, development and cessation.",2003-12-31
14698725,Visual recognition and recall after right temporal-lobe excision in man.,2003-12-31
14698724,Delineating the functions of the nondominant hemisphere.,2003-12-31
14698723,Emperor Napoleon Bonaparte: did he have seizures? Psychogenic or epileptic or both?,2003-12-31
14698722,"Rasmussen's syndrome and new-onset narcolepsy, cataplexy, and epilepsy in an adult.",2003-12-31
14698721,Sleep disorders: a sometimes forgotten cause of nonepileptic spells.,2003-12-31
14698720,Resolution of eating disorders after right temporal lesions.,2003-12-31
14698719,Functional MRI reveals an interhemispheric dissociation of frontal and temporal language regions in a patient with focal epilepsy.,2003-12-31
14698714,Car drivers with epilepsy (Pilot Hungarian EPIMED Database Evaluation).,2003-12-31
14698711,Clinical and neuropsychological characteristics of pediatric epilepsy patients with atypical language dominance.,2003-12-31
14698709,Comparison between the results of the Symptom Checklist-90 in two different populations with temporal lobe epilepsy.,2003-12-31
14698708,Anxiety in children with epilepsy.,2003-12-31
14698707,Epilepsy surgery outcome among US veterans.,2003-12-31
14698706,Mesial temporal lobe epilepsy and hippocampal sclerosis: cognitive function assessment in Hispanic patients.,2003-12-31
14698705,Compliance and satisfaction with switching from an immediate-release to sustained-release formulation of valproate in people with epilepsy.,2003-12-31
14698704,Use of levetiracetam in a population of patients aged 65 years and older: a subset analysis of the KEEPER trial.,2003-12-31
14698703,The localizing value of auditory event-related potentials (P300) in patients with medically intractable temporal lobe epilepsy.,2003-12-31
14698702,Validation of the quality of life in childhood epilepsy questionnaire in American epilepsy patients.,2003-12-31
14698701,Antidepressive treatment in patients with temporal lobe epilepsy and major depression: a prospective study with three different antidepressants.,2003-12-31
14698700,"Partial epilepsy with ""ecstatic"" seizures.",2003-12-31
14698699,"Lamotrigine monotherapy compared with carbamazepine, phenytoin, or valproate monotherapy in patients with epilepsy.",2003-12-31
14698698,Sleep disturbance in children with epilepsy.,2003-12-31
14698697,"Posttraumatic stress disorder, dissociation, and sexual abuse history in epileptic and nonepileptic seizure patients.",2003-12-31
14698696,"The expression of interictal, preictal, and postictal facial-wiping behavior in temporal lobe epilepsy: a neuro-ethological analysis and interpretation.",2003-12-31
14698695,Health-related quality of life in senior adults with epilepsy: what we know from randomized clinical trials and suggestions for future research.,2003-12-31
14698693,Callosal lesions and behavior: history and modern concepts.,2003-12-31
14698692,"Regulation, religious experience, and epilepsy: a lens on complementary therapies.",2003-12-31
14698691,When did neurologists and psychiatrists stop talking to each other?,2003-12-31
14698690,From the epilepsy foundation.,2003-12-31
14698453,Decrease in haemoglobin oxygenation during absence seizures in adult humans.,2003-12-31
14698129,Brain surgery for epilepsy.,2003-12-31
14697663,EphA/ephrin-A interactions regulate epileptogenesis and activity-dependent axonal sprouting in adult rats.,2003-12-31
14696911,Periodic lateralized epileptiform discharges in children.,2003-12-31
14696903,Sleep organization in children with partial refractory epilepsy.,2003-12-31
14696863,Association between polymorphism of interleukin-1beta-511 promoter and susceptibility to febrile convulsions in Taiwanese children.,2003-12-31
14696800,"Clinical, electrophysiological and neuropsychological findings of twenty-two children with mesial temporal sclerosis.",2003-12-31
14695483,[Electrical activities of bursting-firing neurons in epileptic network reestablishment of rat hippocampus].,2003-12-26
14695353,Evidence that phospholipase D activation prevents group I mGluR-induced persistent prolongation of epileptiform bursts.,2003-12-26
14694071,Patient page. The diagnosis of epilepsy and the art of listening.,2003-12-25
14694061,Persistent antiepileptic effects after vagus nerve stimulation ends?,2003-12-25
14694057,Patient homozygous for a recessive POLG mutation presents with features of MERRF.,2003-12-25
14694051,Idiopathic generalized epilepsy and choice of antiepileptic drugs.,2003-12-25
14694050,Frequency of epilepsy in patients with psychogenic seizures monitored by video-EEG.,2003-12-25
14694049,Efficacy of the Atkins diet as therapy for intractable epilepsy.,2003-12-25
14694041,Subclinical vestibulocerebellar dysfunction in migraine with and without aura.,2003-12-25
14694030,Seizure identification by clinical description in temporal lobe epilepsy: how accurate are we?,2003-12-25
14694029,Initial outcomes in the Multicenter Study of Epilepsy Surgery.,2003-12-25
14693360,Task-related coupling from high- to low-frequency signals among visual cortical areas in human subdural recordings.,2003-12-25
14693109,Malformations of cortical development: burdens and insights from important causes of human epilepsy.,2003-12-25
14693100,Epilepsy: major advances in treatment.,2003-12-25
14692916,"In memoriam. Peter Kellaway, Ph.D. 1920-2003.",2003-12-25
14692915,Absence epilepsy with onset before age three years: could this be Glut-1 deficiency syndrome (De Vivo syndrome)?,2003-12-25
14692914,Levetiracetam reduces spike-wave density and duration during continuous EEG monitoring in patients with idiopathic generalized epilepsy.,2003-12-25
14692911,Motor responses to afferent stimulation in juvenile myoclonic epilepsy.,2003-12-25
14692910,Morbidity in patients with epilepsy: type and complications: a European cohort study.,2003-12-25
14692909,Depression and altered quality of life in women with epilepsy of childbearing age.,2003-12-25
14692908,"The relative influence of epileptic EEG discharges, short nonconvulsive seizures, and type of epilepsy on cognitive function.",2003-12-25
14692907,Indices of resective surgery effectiveness for intractable nonlesional focal epilepsy.,2003-12-25
14692906,Usefulness of [11C]methionine PET in the diagnosis of dysembryoplastic neuroepithelial tumor with temporal lobe epilepsy.,2003-12-25
14692905,Ictal pleasant sensations: cerebral localization and lateralization.,2003-12-25
14692904,Implementation strategies for a Scottish national epilepsy guideline in primary care: results of the Tayside Implementation of Guidelines in Epilepsy Randomized (TIGER) trial.,2003-12-25
14692903,"Pregabalin add-on treatment: a randomized, double-blind, placebo-controlled, dose-response study in adults with partial seizures.",2003-12-25
14692900,Epilepsy guidelines in the real world: the sound of music?,2003-12-25
14691759,[Interictal EEG coherence in patients with partial temporal lobe epilepsy].,2003-12-24
14691641,Benign focal epilepsy with onset in infancy in a patient with 18q-syndrome.,2002-11-21
14689334,[Paroxetine withdrawal syndrome as differential diagnosis of acute neonatal encephalopathy?].,2003-12-23
14687878,Synaptology of the rostral reticular thalamic nucleus of absence epileptic WAG/Rij rats.,2003-12-23
14687864,Anticonvulsant and antiepileptogenic effects of GABAA receptor ligands in pentylenetetrazole-kindled mice.,2003-12-23
14687863,The comparison of nail and serum trace elements in patients with epilepsy and healthy subjects.,2003-12-23
14687486,Treatment of symptomatic epilepsy with lesionectomies combined with bipolar coagulation of the surrounding cortex.,2003-12-23
14687009,Characteristics of postictal headache in patients with partial epilepsy.,2003-12-23
14686907,Ca2+-independent muscarinic excitation of rat medial entorhinal cortex layer V neurons.,2003-12-23
14686902,Herpes simplex virus type 1 inoculation enhances hippocampal excitability and seizure susceptibility in mice.,2003-12-23
14685007,Valproic-acid-induced thrombocytopenia and hepatotoxicity: discontinuation of treatment?,2003-07-21
14684353,Reflex epilepsy and non-ketotic hyperglycemia.,2003-12-20
14684351,Adding topiramate to valproate therapy may cause reversible hepatic failure.,2003-12-20
14684350,Video-EEG evidence of lateralized clinical features in primary generalized epilepsy with tonic-clonic seizures.,2003-12-20
14684348,Children with Rolandic spikes and ictal vomiting: Rolandic epilepsy or Panayiotopoulos syndrome?,2003-12-20
14684347,Ictal SPECT in a case of pure musicogenic epilepsy.,2003-12-20
14684346,Rational conversion from antiepileptic polytherapy to monotherapy.,2003-12-20
14683724,Preserved functional competence of perilesional areas in drug-resistant epilepsy with lesion in supplementary motor cortex: fMRI and neuropsychological observations.,2003-12-20
14683709,MEG localization of rolandic spikes with respect to SI and SII cortices in benign rolandic epilepsy.,2003-12-20
14683697,"fMRI ""deactivation"" of the posterior cingulate during generalized spike and wave.",2003-12-20
14681892,The expanding mutational spectrum of MERRF substitution G8361A in the mitochondrial tRNALys gene.,2003-12-19
14681120,Musicogenic seizures.,2003-12-19
14681119,"Music and the brain. Lessons from brain diseases and some reflections on the ""emotional"" brain.",2003-12-19
14680457,Behavioural effects of the newer antiepileptic drugs: an update.,2003-12-19
14679504,Neuronal glial interaction in different neurological diseases studied by ex vivo 13C NMR spectroscopy.,2003-12-18
14678767,Death mechanisms in status epilepticus-generated neurons and effects of additional seizures on their survival.,2003-12-18
14678750,AGS-induced expression of Narp is concomitant with expression of AMPA receptor subunits GluR1 and GluR2 in hippocampus but not inferior colliculus of P77PMC rats.,2003-12-18
14678457,Neural damage due to temporal lobe epilepsy: dual-nuclei (proton and phosphorus) magnetic resonance spectroscopy study.,2003-12-18
14677417,Can epilepsies be improved by repetitive transcranial magnetic stimulation?--interim analysis of a controlled study.,2003-12-18
14673902,Epilepsia partialis continua in progressive multifocal leukoencephalopathy: a motor cortex isolation syndrome.,2003-12-16
14673555,Pharmacokinetic modelling of valproic acid from routine clinical data in Egyptian epileptic patients.,2003-08-14
14672992,Epilepsy-associated dysfunction in the voltage-gated neuronal sodium channel SCN1A.,2003-12-16
14672823,"Distal hypoglycemic neuropathy. An insulinoma-associated case, misdiagnosed as temporal lobe epilepsy.",2003-12-16
14670777,Mortality in paediatric epilepsy.,2003-12-13
14669538,[Antiepileptic primidone shortly to be withdrawn from sale: change medication now].,2003-12-13
14669461,[Management of the pediatric dental patient with seizure disorder: prevention and treatment of emergencies].,2003-12-13
14669214,[A novel mutation of KCNQ2 gene in a Chinese family with benign familial neonatal convulsions].,2003-12-12
14669141,[Use of anticonvulsive drugs during pregnancy and the risk of malformations in the newborn: a meta-analysis].,2003-12-12
14669138,[Effectiveness and tolerability of levetiracetam in 43 children and adolescents with epilepsy].,2003-12-12
14667462,"Comparative fos immunoreactivity in the brain after forebrain, brainstem, or combined seizures induced by electroshock, pentylenetetrazol, focally induced and audiogenic seizures in rats.",2003-12-12
14667436,Cortical-area specific block of genetically determined absence seizures by ethosuximide.,2003-12-12
14667078,Epilepsy and perisylvian polymicrogyria in a patient with Kabuki syndrome.,2003-12-12
14667072,Acquired epileptic dysgraphia: a longitudinal study.,2003-12-12
14666253,Absence-like seizures in adult rats following pilocarpine-induced status epilepticus early in life.,2003-12-11
14663930,[Microscopic disorders of cortical development of the brain and its etiopathogenic importance for detection in patients with temporal epilepsy associated with hippocampal sclerosis].,2003-12-11
14663065,Antecedent to hippocampal sclerosis and temporal lobe epilepsy?,2003-12-10
14663064,Major malformations in offspring of women with epilepsy.,2003-12-10
14663053,Skin biopsy in Lafora disease: genotype-phenotype correlations and diagnostic pitfalls.,2003-12-10
14663046,Memory assessment during the intracarotid amobarbital procedure: influence of injection order.,2003-12-10
14663045,Genetic influences on myoclonic and absence seizures.,2003-12-10
14662516,Out-of-body experience and autoscopy of neurological origin.,2003-12-10
14662056,The members' enquiry service: frequently asked questions.,2003-12-10
14661999,Medical treatment of epilepsy.,2003-12-10
14661484,[Clinical and magnetic resonance imaging findings in patients with surgically treated mesial temporal sclerosis].,2003-12-10
14661482,[Qualitative and quantitative MRI findings in temporal lobe epilepsy].,2003-12-10
14660671,"entla, a novel epileptic and ataxic Cacna2d2 mutant of the mouse.",2003-12-09
14658433,Key epilepsy research published--validating Bionomics ionX discovery platform.,2003-12-09
14658045,Indriven sphenoid wing as a cause of post-traumatic epilepsy.,2003-02-16
14658036,Posttraumatic epilepsy.,2003-12-06
14656328,Correlated stage- and subfield-associated hippocampal gene expression patterns in experimental and human temporal lobe epilepsy.,2003-12-06
14656327,Synaptic and non-synaptic mechanisms of amygdala recruitment into temporolimbic epileptiform activities.,2003-12-06
14655924,Nocturnal frontal lobe epilepsy: intracerebral recordings of paroxysmal motor attacks with increasing complexity.,2003-12-06
14655769,June 2003: 33-year-old male with a frontal lobe mass.,2003-12-06
14655597,[Interictal discharges of epilepsy: basic knowledge of clinical nerve physiology for neurosurgeons].,2003-12-06
14654607,"Not only a matter of epilepsy: early problems of cognition and behavior in children with ""epilepsy only""--a prospective, longitudinal, controlled study starting at diagnosis.",2003-12-05
14654425,"Psychiatric comorbidity, health, and function in epilepsy.",2003-12-05
14654424,Epilepsy and anxiety.,2003-12-05
14654423,Depression in epilepsy: a frequently neglected multifaceted disorder.,2003-12-05
14654422,Psychiatric comorbidity in patients with epilepsy: implications for diagnosis and treatment.,2003-12-05
14653845,Epilepsy and pregnancy: lamotrigine as main drug used.,2003-12-05
14652468,Anticonvulsant-hypersensitivity syndrome in a child.,2003-12-04
14652450,X-linked lissencephaly in an Indian family.,2003-12-04
14652438,A study of epilepsy-related psychosis.,2003-12-04
14652088,Clinical-electroencephalogram patterns at seizure onset in patients with hippocampal sclerosis.,2003-12-04
14650922,Nicotinic receptor mutations in human epilepsy.,2003-12-04
14650857,Auras and other hallucinations: windows on the visual brain.,2003-12-04
14647567,Bilateral simultaneous hip fractures secondary to an epileptic seizure.,2003-12-04
14647013,Chronomics: imaging in time by phase synchronization reveals wide spectral-biospheric resonances beyond short rhythms.,2003-09-11
14646614,"Carbamazepine, clonazepam and focal reflex proprioceptive seizures.",2003-12-04
14646589,Chronic activation of CREB and p90RSK in human epileptic hippocampus.,2003-12-04
14646181,Influence of coadministered antiepileptic drugs on serum zonisamide concentrations in epileptic patients: quantitative analysis based on suitable transforming factor.,2003-12-04
14643920,Bioptically demonstrated Lafora disease without EPM2A mutation: a clinical and neurophysiological study of two sisters.,2003-12-04
14643764,"GABA(B1a), GABA(B1b) AND GABA(B2) mRNA variants expression in hippocampus resected from patients with temporal lobe epilepsy.",2003-12-04
14643392,Pediatric epilepsy surgery at the University of Alberta: 1988-2000.,2003-12-04
14643004,No evidence for a seriously increased malignancy risk in LGI1-caused epilepsy.,2003-12-04
14643003,Electrobehavioral characteristics of epileptic rats following photothrombotic brain infarction.,2003-12-04
14643002,Gene expression profile analyses of cortical dysplasia by cDNA arrays.,2003-12-04
14643001,The effects of PBN (phenyl-butyl-nitrone) on GLT-1 levels and on the extracellular levels of amino acids and energy metabolites in a model of iron-induced posttraumatic epilepsy.,2003-12-04
14643000,Characterization of a 6p21 translocation breakpoint in a family with idiopathic generalized epilepsy.,2003-12-04
14642997,Absence of mutations in major GEFS+ genes in myoclonic astatic epilepsy.,2003-12-04
14642996,"Levetiracetam does not alter body weight: analysis of randomized, controlled clinical trials.",2003-12-04
14642995,Does epilepsy surgery lower the mortality of drug-resistant epilepsy?,2003-12-04
14642994,Seizures after epilepsy surgery.,2003-12-04
14642993,Why does surgery fail to cure limbic epilepsy? Seizure functional anatomy may hold the answer.,2003-12-04
14642992,How effective is surgery to cure seizures in drug-resistant temporal lobe epilepsy?,2003-12-04
14642991,The impact of temporal lobe surgery on cure and mortality of drug-resistant epilepsy: summary of a workshop.,2003-12-04
14642358,"John William Springthorpe, 1855-1933. Early Australian epileptologist and keeper of the flame for neurosciences.",2003-12-04
14642356,Review of the role of anticonvulsant prophylaxis following brain injury.,2003-12-04
14641565,Classification of the myoclonic epilepsies.,2003-12-04
14641563,Epilepsies as dynamical diseases of brain systems: basic models of the transition between normal and epileptic activity.,2003-12-04
14641562,Advances in understanding the process of epileptogenesis based on patient material: what can the patient tell us?,2003-12-04
14641561,"Temporal lobe epileptogenesis and epilepsy in the developing brain: bridging the gap between the laboratory and the clinic. Progression, but in what direction?",2003-12-04
14641560,Models and mechanisms of experimental epilepsies.,2003-12-04
14641559,Toward a neurodynamical understanding of ictogenesis.,2003-12-04
14641558,Noninvasive methods for evaluating the localization and propagation of epileptic activity.,2003-12-04
14641509,"Anomia for people's names, a restricted form of transient epileptic amnesia.",2003-12-04
14641508,Ictal limb dystonia in temporal lobe epilepsy. an invasive video-EEG finding.,2003-12-04
14649733,Antioxidant ability and lipid peroxidation in the hippocampus with epileptogenesis induced by Fe3+ injection into the amygdaloid body of rats.,2003-12-03
14649486,Tricotillomania as an ictal manifestation of partial seizure in a 4-year-old girl.,2003-12-03
14647983,Application of statistical parametric mapping to SPET in the assessment of intractable childhood epilepsy.,2003-06-27
14645473,Theta and gamma oscillations during encoding predict subsequent recall.,2003-12-03
14642999,Assessment of copper status in epileptic patients treated with anticonvulsant drugs by measuring the specific oxidase activity of ceruloplasmin.,2003-12-03
14642115,[Prognostic value of MRI and 1H MRS in patients with temporal lobe epilepsy].,2003-12-03
14641568,Treatment strategies for myoclonic seizures and epilepsy syndromes with myoclonic seizures.,2003-12-03
14641567,Recent developments in the quest for myoclonic epilepsy genes.,2003-12-03
14641555,"Crosslinks in Neurophysiology and Epilepsy: A Symposium in Honour of Fernando H. Lopes da Silva. Noordwijk, The Netherlands, September 29, 2000.",2003-12-03
14639056,"Influence of dosage, age, and co-medication on plasma topiramate concentrations in children and adults with severe epilepsy and preliminary observations on correlations with clinical response.",2003-11-26
14639055,Serum concentrations of Levetiracetam in epileptic patients: the influence of dose and co-medication.,2003-11-26
14638990,Facial hemangioma and cerebral corticovascular dysplasia: a syndrome associated with epilepsy.,2003-11-26
14638982,Pallidotomy for severe generalized chorea of juvenile-onset dentatorubral-pallidoluysian atrophy.,2003-11-26
14638965,"Cesare Lombroso, cortical dysplasia, and epilepsy: keen findings and odd theories.",2003-11-26
14638964,Detection of human herpesvirus-6 in mesial temporal lobe epilepsy surgical brain resections.,2003-11-26
14638879,Medial temporal lobe atrophy in patients with refractory temporal lobe epilepsy.,2003-11-26
14638874,Why study mesial temporal atrophy in patients with intractable temporal lobe epilepsy?,2003-11-26
14637124,Developmental characteristics of picrotoxin-induced convulsions in rats with genetic absence epilepsy.,2003-11-26
14636782,Epilepsy at the movies: possession to presidential assassination.,2003-11-26
14636777,Cognitive impairment during epileptiform discharges: is it ever justifiable to treat the EEG?,2003-11-26
14636774,Surgical treatment of tumoral temporal-lobe epilepsy.,2003-11-26
14636399,Citalopram-induced manic switch in an adolescent with epilepsy.,2003-11-26
14636357,Infantile spasms in a patient with williams syndrome and craniosynostosis.,2003-11-26
14636356,Analysis of cerebrospinal fluid glial fibrillary acidic protein after seizures in children.,2003-11-26
14636355,Knowledge of epilepsy and familiarity with this disorder in the U.S. population: results from the 2002 HealthStyles Survey.,2003-11-26
14636354,Epilepsy and multiple sclerosis in Sicily: a population-based study.,2003-11-26
14636353,"Episousse: incidence of newly presenting seizures in children in the Region of Sousse, Tunisia.",2003-11-26
14636352,Outcome at adulthood of the continuous spike-waves during slow sleep and Landau-Kleffner syndromes.,2003-11-26
14636351,The multicenter study of epilepsy surgery: recruitment and selection for surgery.,2003-11-26
14636350,Seizure outcome after temporal lobectomy in temporal lobe cortical dysplasia.,2003-11-26
14636349,Physiology of human cortical neurons adjacent to cavernous malformations and tumors.,2003-11-26
14636348,Mental tasks induce gamma EEG with reduced responsiveness in primary generalized epilepsies.,2003-11-26
14636347,Thalamic dysfunction in juvenile myoclonic epilepsy: a proton MRS study.,2003-11-26
14636346,Short course of prednisolone in Indian patients with solitary cysticercus granuloma and new-onset seizures.,2003-11-26
14636345,"Major vault protein, a marker of drug resistance, is upregulated in refractory epilepsy.",2003-11-26
14636344,Recurrent nonstatus generalized seizures alter the developing chicken brain.,2003-11-26
14636342,Effects of antiepileptic drugs on refractory seizures in the intact immature corticohippocampal formation in vitro.,2003-11-26
14636340,Neuronal death in mesial temporal sclerosis: separating morphology from mechanism.,2003-11-26
14636339,Serum insulin and leptin levels and valproate-associated obesity.,2003-11-26
14636338,The predictive value of the type of seizure onset in infants with epileptic spasms and partial seizures within a single ictal event.,2003-11-26
14636337,Focal cooling suppresses continued activity of epileptic focus in patients with partial status epilepticus.,2003-11-26
14636336,Increased persistent sodium currents in rat entorhinal cortex layer V neurons in a post-status epilepticus model of temporal lobe epilepsy.,2003-11-26
14636335,Involvement of gap junctions in the manifestation and control of the duration of seizures in rats in vivo.,2003-11-26
14636334,Infantile spasms in remission may reemerge as intractable epileptic spasms.,2003-11-26
14636333,Vagal nerve stimulation induces intermittent hypocapnia.,2003-11-26
14636332,"Levetiracetam and partial seizure subtypes: pooled data from three randomized, placebo-controlled trials.",2003-11-26
14636331,The influence of comorbid depression on seizure severity.,2003-11-26
14636330,The role of hippocampal sclerosis in topiramate-related depression and cognitive deficits in people with epilepsy.,2003-11-26
14636329,Long-term outcome of nonsurgical candidates with medically refractory localization-related epilepsy.,2003-11-26
14636328,The significance of ear plugging in localization-related epilepsy.,2003-11-26
14636327,Gender-specific differences of hypometabolism in mTLE: implication for cognitive impairments.,2003-11-26
14636326,Texture analysis of hippocampal sclerosis.,2003-11-26
14636325,Correlation between language organization and diffusion tensor abnormalities in refractory partial epilepsy.,2003-11-26
14636324,Diffusion tensor MRI and fiber tractography of cerebellar atrophy in phenytoin users.,2003-11-26
14636323,"An Xp; Yq translocation causing a novel contiguous gene syndrome in brothers with generalized epilepsy, ichthyosis, and attention deficits.",2003-11-26
14636321,Single-unit analysis of substantia nigra pars reticulata neurons in freely behaving rats with genetic absence epilepsy.,2003-11-26
14636319,Long-lasting anticonvulsant effect of focal cooling on experimental neocortical seizures.,2003-11-26
14636316,"Brain access and anticonvulsant efficacy of carbamazepine, lamotrigine, and felbamate in ABCC2/MRP2-deficient TR- rats.",2003-11-26
14636315,Therapy discovery for pharmacoresistant epilepsy and for disease-modifying therapeutics: summary of the NIH/NINDS/AES models II workshop.,2003-11-26
14635965,Progressive myoclonus epilepsy in a beagle.,2003-11-26
14634927,[Review of the literature on the value of magnetoencephalography in epilepsy].,2003-11-25
14634925,[Non-convulsive epileptic status associated with Lafora disease: two case reports].,2003-11-25
14634924,"[Parry Romberg syndrome associated with refractory epilepsy, atrophy of the dura mater and cystic leukoencephalopathy].",2003-11-25
14634261,The metaphysical art of Giorgio de Chirico. Migraine or epilepsy?,2003-06-03
14634260,The neurology of art--the example of Giorgio de Chirico.,2003-11-25
14632764,Cyclosporin neurotoxicity.,2003-11-25
14632344,Epilepsy evaluation by electroencephalography and magnetoencephalography in Lafora-body disease: a case report.,2003-11-25
14632247,Reexamining the effects of epilepsy surgery on IQ in children: use of regression-based change scores.,2003-11-25
14631751,[Liposteroid therapy for refractory epileptic spasms].,2003-11-25
14631750,[Intractable epilepsy (apneic seizure) in an infant with 18q deletion syndrome].,2003-11-25
14631748,[A case of infantile epileptic apnea with congenital brain anomaly].,2003-11-25
14631743,[Epilepsy in patients with cerebral palsy--analysis of frequency and clinical prognosis].,2003-11-25
14631097,Absence of GABRA1 Ala322Asp mutation in juvenile myoclonic epilepsy families from India.,2003-11-25
14630506,Levetiracetam treatment of idiopathic generalised epilepsy.,2003-11-25
14630505,Levetiracetam in clinical use--a prospective observational study.,2003-11-25
14630504,Body part asymmetry in partial seizure.,2003-11-25
14630503,High prevalence of eating epilepsy in Sri Lanka.,2003-11-25
14630502,Limited efficacy of gabapentin in severe therapy-resistant epilepsies of learning-disabled patients.,2003-11-25
14630500,When might hemispheric favouring of epileptiform discharges begin?,2003-11-25
14630499,Personality disorder traits in patients with epilepsy.,2003-11-25
14630497,Intraoperative electrocorticography in epilepsy surgery: useful or not?,2003-11-25
14630496,Successful selection of patients with intractable extratemporal epilepsy using non-invasive investigations.,2003-11-25
14630493,Annual direct medical cost and contributing factors to total cost of epilepsy in Oman.,2003-11-25
14630492,Clinical differences in patients with unilateral hippocampal sclerosis and unitemporal or bitemporal epileptiform discharges.,2003-11-25
14630491,Re-examination of the value of localising aura sensations and lateralising interictal epileptiform discharges in view of structural lesions demonstrated by MRI.,2003-11-25
14630490,Outcomes from a nurse-led clinic for adolescents with epilepsy.,2003-11-25
14630489,Use of aromatherapy (with or without hypnosis) in the treatment of intractable epilepsy--a two-year follow-up study.,2003-11-25
14630488,Do women with epilepsy have increased frequency of menstrual disturbances?,2003-11-25
14630487,Treatment of epilepsy in general hospitals: do patients and neurologists agree on success or failure?,2003-11-25
14629907,Epilepsy associated with pediatric brain tumors: the neuro-oncologic perspective.,2003-11-25
14629905,Photoparoxysmal responses in children: their characteristics and clinical correlates.,2003-11-25
14629902,Seizure anticipation in pediatric epilepsy: use of Kolmogorov entropy.,2003-11-25
14629502,The health-related quality of life of childhood epilepsy syndromes.,2003-11-25
14628543,Louis Muskens: a leading figure in the history of Dutch and world epileptology.,2003-11-25
14627772,Mesial temporal structures and comorbid anxiety in refractory partial epilepsy.,2003-11-25
14627192,Partial seizure: an unusual cause of recurrent vomiting.,2003-11-25
14627191,Langerhans cell histiocytosis presenting as adult onset epilepsy.,2003-11-25
14626698,Are psychotic symptoms related to vagus nerve stimulation in epilepsy patients?,2003-11-25
14626692,Therapeutic issues in women with epilepsy.,2003-11-25
14625043,Increased expression of gamma-aminobutyric acid type B receptors in the hippocampus of patients with temporal lobe epilepsy.,2003-11-20
14624438,Migraine with aura related to the percutaneous closure of an atrial septal defect.,2003-11-19
14623854,Sustained release bupropion overdose: an important cause of prolonged symptoms after an overdose.,2003-11-19
14623738,A Korean kindred with autosomal dominant nocturnal frontal lobe epilepsy and mental retardation.,2003-11-19
14623737,Spasmus nutans and congenital ocular motor apraxia with cerebellar vermian hypoplasia.,2003-11-19
14623726,Magnetic resonance imaging abnormalities in familial temporal lobe epilepsy with auditory auras.,2003-11-19
14623226,"Ictal bradycardia: elusive references, elusive danger.",2003-11-19
14622201,Self-face processing in a callosotomy patient.,2003-11-19
14622190,Hippocampal N-acetyl aspartate levels do not mirror neuronal cell densities in creatine-supplemented epileptic rats.,2003-11-19
